Store,Dept,Date,Weekly_Sales,IsHoliday,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,Type,Size
4,52,2010-12-03,3936.11,False,46.4,2.727,,,,,,126.7313333,7.127,A,205863
3,28,2010-05-14,188.9,False,77.18,2.854,,,,,,213.6196139,7.343,B,37392
8,79,2012-09-28,19937.54,False,71.1,3.666,5518.65,1.91,0.55,1103.02,2049.02,226.5675714,5.401,A,155078
35,35,2012-01-27,1933.05,False,36.96,3.567,2798.44,2928.52,1.46,446.0,9008.25,140.9124021,8.744,B,103681
44,93,2012-10-12,13156.26,False,55.1,3.797,69.96,,3.05,,999.62,131.1083333,5.217,C,39910
27,55,2010-11-26,53064.89,True,46.67,3.186,,,,,,136.6895714,8.021,A,204184
17,32,2010-07-02,5856.51,False,68.98,2.814,,,,,,126.1392,6.697,B,93188
22,24,2012-08-10,7233.46,False,76.74,3.772,7212.77,22.87,15.43,2623.17,1906.3,142.1705634,7.753,B,119557
23,31,2012-05-25,3662.24,False,66.43,3.85,7101.14,,246.45,1017.09,2752.95,138.1101935,4.125,B,114533
34,31,2010-07-23,1219.96,False,79.58,2.612,,,,,,126.1283548,9.816,A,158114
34,56,2011-07-22,1269.09,False,80.75,3.627,,,,,,129.1507742,10.641,A,158114
25,8,2011-09-30,28544.99,False,60.7,3.645,,,,,,209.807836,7.274,B,128107
34,26,2011-06-10,3541.69,False,74.57,3.64,,,,,,129.0357097,10.581,A,158114
45,72,2010-06-25,25542.4,False,79.32,2.808,,,,,,182.3806,8.899,B,118221
35,87,2011-07-08,8972.67,False,76.87,3.711,,,,,,139.5442083,8.684,B,103681
43,81,2012-08-10,20327.76,False,86.36,3.494,173.95,,9.33,,1073.06,213.3473641,9.285,C,41062
26,67,2011-05-13,13909.37,False,48.2,4.095,,,,,,134.593,7.818,A,152513
39,16,2012-10-19,11548.88,False,71.45,3.594,2139.7,,1.6,99.01,11831.06,222.0951719,6.228,A,184109
9,7,2012-05-04,12277.45,False,78.98,3.749,5917.56,,68.0,969.06,647.76,225.4227585,5.539,B,125833
15,59,2012-07-27,113.23,False,73.9,3.82,2403.14,122.34,0.87,2132.06,1082.9,138.2033871,8.193,B,123737
11,23,2012-06-29,34703.04,False,87.86,3.286,4430.73,219.8,,1799.43,6504.38,225.3492435,6.664,A,207499
26,49,2012-04-27,4879.78,False,43.6,4.023,1946.7,32.65,21.62,24.1,2152.4,137.9781333,7.489,A,152513
24,44,2012-03-16,4127.95,False,48.68,4.021,10310.26,920.9,1.02,3250.66,1844.03,137.5843871,8.659,A,203819
10,12,2012-09-07,8770.35,True,83.07,4.124,11848.88,20.0,47.52,3530.47,2552.3,130.9325484,7.17,B,126512
32,16,2011-04-01,15704.29,False,44.83,3.461,,,,,,192.2691707,8.595,A,203007
17,81,2010-03-05,10885.28,False,31.58,2.681,,,,,,126.5782857,6.548,B,93188
21,22,2011-11-04,8396.8,False,56.01,3.332,,,,,,217.4853605,7.441,B,140167
32,34,2010-10-08,10894.5,False,61.81,2.745,,,,,,190.7763218,9.137,A,203007
41,42,2011-11-25,5023.57,True,36.37,3.424,256.95,1053.98,79621.2,40.76,2616.56,195.7704,6.759,A,196321
10,90,2012-05-18,14516.07,False,85.19,4.308,9630.62,,9.46,972.85,2986.24,131.0983226,7.382,B,126512
9,2,2011-04-01,24217.87,False,56.12,3.524,,,,,,218.445164,6.38,B,125833
29,56,2011-01-14,30.27,False,24.76,3.215,,,,,,132.9510645,10.256,B,93638
29,91,2012-06-22,4914.26,False,70.61,3.629,4524.86,492.8,0.99,1745.53,2589.37,138.1629,9.14,B,93638
18,30,2012-04-20,6897.72,False,60.88,4.046,9959.48,11361.33,10.57,203.57,2562.42,137.9230667,8.304,B,120653
26,9,2012-09-07,21012.69,True,61.58,3.921,4133.77,6.0,72.78,526.42,3514.48,138.4729355,7.405,A,152513
22,58,2011-01-07,3791.0,False,32.56,3.193,,,,,,136.7332569,8.458,B,119557
42,79,2012-09-14,13670.58,False,78.47,3.966,745.27,,46.65,,945.84,130.9776667,7.17,C,39690
30,1,2011-09-16,7696.13,False,80.62,3.526,,,,,,215.6944378,7.852,C,42988
28,74,2011-10-21,8890.65,False,73.05,3.842,,,,,,129.7821613,12.89,A,206302
9,67,2012-10-12,2974.21,False,60.09,3.601,520.41,,6.01,,2839.84,227.1693919,4.954,B,125833
15,71,2011-07-15,4500.28,False,73.34,3.915,,,,,,135.7837419,7.806,B,123737
40,72,2011-05-27,33804.54,False,63.11,4.034,,,,,,134.7677742,4.781,A,155083
9,72,2011-09-30,33672.79,False,78.45,3.355,,,,,,220.3195004,6.404,B,125833
22,5,2011-01-07,21455.18,False,32.56,3.193,,,,,,136.7332569,8.458,B,119557
28,16,2010-05-28,12039.23,False,67.84,3.058,,,,,,126.1602258,14.099,A,206302
1,59,2012-03-30,217.33,False,67.61,3.845,10309.58,0.5,10.25,1654.17,2642.78,221.3610119,7.348,A,151315
26,41,2012-06-15,1899.97,False,57.84,3.683,5833.29,153.8,254.03,851.83,3785.07,138.1295333,7.489,A,152513
3,18,2011-10-28,6425.76,False,71.04,3.372,,,,,,221.0801842,7.197,B,37392
1,72,2011-08-05,41315.33,False,91.65,3.684,,,,,,215.544618,7.962,A,151315
12,41,2011-04-08,257.0,False,64.47,4.003,,,,,,128.8238065,13.736,B,112238
17,32,2011-09-30,5717.78,False,61.4,3.623,,,,,,129.6060667,6.745,B,93188
16,24,2011-02-11,2015.22,True,15.02,3.037,,,,,,191.8572881,6.614,B,57197
45,82,2010-12-31,11635.96,True,29.67,3.179,,,,,,182.5714479,8.724,B,118221
6,67,2011-08-05,8052.63,False,91.46,3.684,,,,,,217.0839894,6.925,A,202505
40,51,2010-06-04,13.28,False,65.7,2.857,,,,,,132.3648387,5.435,A,155083
12,98,2011-08-05,867.73,False,90.61,3.803,,,,,,129.1846452,13.503,B,112238
6,56,2012-06-08,5819.75,False,80.5,3.452,11150.2,188.6,63.7,859.54,6294.81,223.3553131,5.964,A,202505
1,40,2012-08-03,59729.29,False,86.11,3.417,27584.78,119.98,30.23,12007.04,4661.71,221.9498642,6.908,A,151315
12,30,2011-09-09,5086.8,True,88.0,3.913,,,,,,129.3686129,13.503,B,112238
12,23,2011-04-01,38408.6,False,63.63,3.772,,,,,,128.7199355,13.736,B,112238
13,14,2010-09-03,21551.54,False,65.71,2.868,,,,,,126.1019355,7.951,A,219622
26,4,2010-06-11,24681.55,False,51.62,2.83,,,,,,132.4357419,8.512,A,152513
34,65,2010-07-02,52167.87,False,73.66,2.668,,,,,,126.1392,9.816,A,158114
24,41,2010-07-23,1036.59,False,75.27,2.924,,,,,,132.5825806,8.117,A,203819
41,67,2011-09-09,7012.27,True,58.31,3.566,,,,,,194.6387853,6.901,A,196321
27,80,2011-05-13,27330.41,False,60.07,4.211,,,,,,138.4959286,7.725,A,204184
4,80,2012-01-27,20347.41,False,40.31,3.29,1346.06,3740.12,46.16,445.47,2451.89,130.3144516,4.607,A,205863
28,32,2012-02-24,10776.91,False,53.13,3.95,9687.54,3338.06,,847.07,6736.61,130.5502069,12.187,A,206302
15,33,2011-11-18,4458.03,False,46.53,3.717,3668.4,615.27,49.57,946.2,4393.97,136.4666667,7.866,B,123737
11,5,2010-12-10,65295.08,False,53.33,2.843,,,,,,214.7693037,7.564,A,207499
8,41,2012-03-30,686.24,False,66.69,3.845,6052.68,121.67,,375.27,1715.7,224.9141521,5.825,A,155078
17,26,2012-01-20,5160.49,False,27.26,3.047,1461.59,577.33,,442.39,1407.74,130.2792258,6.403,B,93188
28,29,2011-09-30,4216.65,False,83.26,3.877,,,,,,129.6060667,13.503,A,206302
34,90,2011-03-18,43611.41,False,55.58,3.495,,,,,,128.5121935,10.398,A,158114
32,60,2011-04-08,897.6,False,48.81,3.532,,,,,,192.3418571,8.595,A,203007
31,79,2011-04-15,36293.18,False,71.01,3.743,,,,,,214.9420631,7.931,A,203750
32,74,2010-10-08,13263.27,False,61.81,2.745,,,,,,190.7763218,9.137,A,203007
42,20,2012-06-22,264.0,False,89.92,4.014,44.66,,,,1338.53,130.7929,7.382,C,39690
33,82,2010-11-26,2701.7,True,56.87,3.162,,,,,,126.6692667,9.265,A,39690
22,28,2012-01-06,943.17,False,34.61,3.439,5803.25,34453.8,22.94,1777.64,8239.01,140.6461359,7.503,B,119557
33,17,2011-01-14,254.62,False,53.63,3.312,,,,,,127.3009355,8.951,A,39690
41,22,2011-10-14,9833.11,False,47.43,3.491,,,,,,195.0261012,6.759,A,196321
30,59,2010-03-12,242.98,False,57.1,2.667,,,,,,211.037551,8.324,C,42988
29,44,2012-02-10,2052.86,True,35.68,3.655,15679.67,2427.87,4.36,4775.31,4026.33,137.1666774,8.988,B,93638
8,94,2012-08-03,26832.31,False,85.06,3.417,12755.02,88.2,17.83,4783.44,4865.74,225.5127949,5.401,A,155078
42,17,2011-03-18,415.29,False,70.12,3.892,,,,,,128.5121935,8.744,C,39690
18,34,2010-03-05,24260.89,False,37.17,2.766,,,,,,131.735,9.202,B,120653
9,13,2012-02-17,21132.8,False,43.81,3.51,4572.81,5448.91,6.0,945.06,7589.85,224.1588663,5.667,B,125833
43,42,2011-07-29,102.96,False,83.43,3.682,,,,,,207.313553,10.641,C,41062
14,91,2011-07-01,82917.53,False,74.04,3.748,,,,,,185.9119885,8.625,A,200898
20,22,2012-03-23,13146.1,False,66.11,3.9,3580.87,612.11,7.01,332.11,4032.81,214.0907105,6.961,A,203742
5,54,2010-08-13,40.0,False,87.41,2.692,,,,,,212.1978889,6.496,B,34875
18,71,2012-05-04,7018.88,False,49.66,3.991,13737.74,,39.54,4131.8,3521.29,138.0332,8.304,B,120653
4,1,2010-04-09,56416.66,False,54.16,2.773,,,,,,126.6019032,7.896,A,205863
30,32,2010-10-22,20.0,False,70.72,2.725,,,,,,211.5187208,8.163,C,42988
2,6,2010-10-15,4802.92,False,65.8,2.72,,,,,,211.4713286,8.163,A,202307
16,19,2010-08-06,802.07,False,67.42,2.69,,,,,,190.0990028,6.868,B,57197
44,25,2010-10-01,2.0,False,68.74,2.853,,,,,,126.2346,7.61,C,39910
15,26,2010-03-05,6116.76,False,31.79,2.919,,,,,,131.735,8.35,B,123737
13,44,2011-10-28,13465.4,False,47.41,3.567,,,,,,129.7936774,6.392,A,219622
3,23,2010-12-31,7872.48,True,53.2,2.943,,,,,,214.6986466,7.564,B,37392
19,4,2012-08-03,32159.87,False,73.41,3.819,36466.8,220.13,41.77,16284.94,2242.89,138.1735806,8.193,A,203819
17,80,2011-11-11,1011.52,False,27.61,3.513,3935.0,4172.99,225.67,2515.61,3009.79,129.8167097,6.617,B,93188
26,83,2010-08-27,3019.72,False,57.23,2.77,,,,,,132.6932258,8.445,A,152513
6,98,2011-01-14,8039.35,False,38.37,2.983,,,,,,212.9655882,6.858,A,202505
45,3,2012-06-15,5673.82,False,71.93,3.62,8148.19,252.7,90.05,1226.11,2942.39,191.0299731,8.567,B,118221
39,10,2011-12-23,21934.79,False,54.62,3.112,3099.34,16.14,1339.1,213.49,4911.65,218.0541851,7.716,A,184109
36,74,2012-03-30,583.07,False,70.48,3.891,40.28,0.5,,,440.54,220.0454862,7.244,A,39910
24,99,2012-07-27,0.03,False,73.62,3.82,4638.37,501.84,15.86,4124.82,4218.24,138.2033871,8.953,A,203819
26,4,2012-10-19,23878.36,False,43.51,4.0,1697.09,,2.64,106.35,2481.19,138.8336129,7.138,A,152513
15,90,2010-04-16,5325.33,False,49.63,3.01,,,,,,131.9809,8.185,B,123737
34,99,2011-05-06,25.0,False,54.4,3.866,,,,,,129.0444333,10.581,A,158114
17,44,2011-01-28,7576.52,False,22.16,2.96,,,,,,127.5800323,6.866,B,93188
17,23,2012-08-10,15138.64,False,73.29,3.509,3711.96,9.2,4.42,2316.51,1613.36,130.7561613,5.936,B,93188
28,25,2011-01-28,10953.44,False,50.74,3.342,,,,,,127.5800323,14.021,A,206302
41,14,2010-08-27,13972.92,False,70.59,2.731,,,,,,190.3284922,7.335,A,196321
23,90,2012-06-22,19286.76,False,71.82,3.629,5810.83,658.1,8.28,2064.37,5454.93,138.1629,4.125,B,114533
28,97,2010-08-20,20934.52,False,92.81,3.041,,,,,,126.0766452,14.18,A,206302
10,67,2012-02-10,22407.36,True,55.73,3.722,8414.22,861.38,66.96,6806.11,5723.0,130.3849032,7.545,B,126512
2,54,2011-01-14,-2.0,False,33.02,2.983,,,,,,211.1176713,8.028,A,202307
31,30,2012-10-19,3053.87,False,68.52,3.594,2432.45,,14.89,1202.44,9394.54,223.0598077,6.17,A,203750
11,20,2011-02-18,11048.71,False,61.5,3.045,,,,,,216.5843571,7.551,A,207499
27,28,2010-07-16,537.25,False,78.26,2.933,,,,,,136.4179827,7.982,A,204184
29,6,2012-09-21,1554.27,False,63.38,4.056,2956.4,24.91,4.5,345.81,2110.49,138.6534,9.419,B,93638
25,2,2011-12-23,62377.41,False,36.56,3.389,2729.99,80.12,1689.22,26.97,3547.38,212.2360401,7.082,B,128107
29,13,2010-04-30,17371.24,False,50.96,2.935,,,,,,132.0644333,10.16,B,93638
34,60,2011-11-11,176.0,False,41.04,3.286,10860.98,6524.97,65.95,4082.99,4814.43,129.8167097,10.148,A,158114
41,82,2012-05-11,19598.39,False,50.22,3.87,8490.06,,250.13,2998.16,4051.18,197.5481609,6.547,A,196321
17,19,2010-02-26,3607.12,False,15.64,2.667,,,,,,126.5522857,6.548,B,93188
23,28,2011-01-21,1040.27,False,15.58,3.232,,,,,,133.0285161,5.114,B,114533
33,33,2012-04-13,4.5,False,73.17,4.254,492.15,335.84,,,1369.05,131.108,7.396,A,39690
8,67,2011-01-07,2740.84,False,35.77,2.976,,,,,,214.7415521,6.262,A,155078
11,2,2011-02-25,59307.76,False,68.74,3.065,,,,,,216.8780275,7.551,A,207499
36,40,2010-11-05,10186.02,False,62.72,2.655,,,,,,210.7202444,8.476,A,39910
43,7,2011-06-03,572.63,False,83.49,3.699,,,,,,207.1039009,10.581,C,41062
16,47,2011-02-11,-500.0,True,15.02,3.037,,,,,,191.8572881,6.614,B,57197
33,10,2010-10-01,40.01,False,91.45,3.001,,,,,,126.2346,9.265,A,39690
15,82,2010-10-29,9841.82,False,55.09,3.055,,,,,,132.8708387,8.067,B,123737
7,60,2010-02-12,132.0,True,25.9,2.572,,,,,,189.4642725,9.014,B,70713
37,9,2011-05-13,215.71,False,76.73,3.899,,,,,,214.6899778,8.3,C,39910
16,79,2011-06-10,5358.11,False,55.78,3.735,,,,,,192.8470612,6.339,B,57197
34,80,2011-04-29,11425.55,False,57.73,3.781,,,,,,128.9998667,10.581,A,158114
18,8,2012-05-18,28000.46,False,62.31,3.899,9525.2,,70.23,868.98,2396.74,138.1065806,8.304,B,120653
15,28,2010-07-30,403.27,False,72.04,2.932,,,,,,132.5983871,8.099,B,123737
29,60,2011-07-01,281.6,False,70.8,3.815,,,,,,135.4468,9.863,B,93638
11,95,2011-11-04,72831.94,False,61.13,3.332,,,,,,221.245968,7.197,A,207499
13,49,2011-06-10,9038.23,False,61.39,3.732,,,,,,129.0357097,7.193,A,219622
9,6,2012-08-17,1821.46,False,86.37,3.571,975.91,,3.0,325.68,670.48,225.7995323,5.277,B,125833
40,25,2011-03-11,4094.05,False,30.53,3.6,,,,,,133.7361429,5.114,A,155083
40,20,2010-06-25,4220.72,False,69.72,2.81,,,,,,132.4976,5.435,A,155083
34,46,2010-12-24,40886.38,False,42.74,2.887,,,,,,126.9835806,10.21,A,158114
27,4,2012-10-05,41205.53,False,64.5,4.151,16670.04,,40.02,5385.32,6733.38,142.8516833,8.0,A,204184
27,58,2010-05-28,2478.0,False,67.88,3.046,,,,,,136.1489101,8.058,A,204184
31,97,2011-08-26,32364.85,False,92.07,3.523,,,,,,215.386897,7.852,A,203750
20,19,2010-12-31,25.0,True,28.85,3.179,,,,,,204.6432267,7.484,A,203742
16,95,2011-02-04,24764.95,False,13.64,3.011,,,,,,191.7625895,6.614,B,57197
25,45,2010-06-18,10.47,False,69.56,2.78,,,,,,204.670036,7.856,B,128107
6,34,2011-04-01,17815.29,False,62.25,3.524,,,,,,216.3841249,6.855,A,202505
7,92,2012-04-20,22950.81,False,39.3,3.936,2114.64,863.38,14.21,549.62,1509.05,197.7227385,8.09,B,70713
25,5,2010-02-12,16329.0,True,19.64,2.773,,,,,,204.3857472,8.187,B,128107
44,90,2012-03-30,32040.55,False,53.2,3.734,87.86,,,2.36,1215.48,130.9670968,5.774,C,39910
6,67,2011-03-25,8994.47,False,70.83,3.473,,,,,,216.1438163,6.858,A,202505
13,79,2012-08-10,51841.89,False,81.69,3.509,6249.06,70.38,51.09,3258.43,7070.04,130.7561613,5.765,A,219622
42,82,2012-03-23,7831.28,False,56.54,4.288,2.43,,0.68,,796.25,130.8966452,7.545,C,39690
12,87,2010-12-03,12610.82,False,43.33,3.041,,,,,,126.7313333,14.313,B,112238
10,33,2011-07-22,18223.7,False,88.59,3.697,,,,,,129.1507742,8.257,B,126512
11,7,2010-02-05,27062.95,False,46.04,2.572,,,,,,214.4248812,7.368,A,207499
32,21,2010-12-03,4857.77,False,35.18,2.712,,,,,,190.9931437,9.137,A,203007
19,12,2011-03-25,4944.23,False,33.26,3.789,,,,,,133.9587419,7.771,A,203819
26,93,2012-07-20,27753.95,False,66.75,3.61,3072.39,35.8,13.8,1032.75,3437.32,138.2331935,7.405,A,152513
44,14,2011-02-11,578.85,True,30.83,3.034,,,,,,127.859129,7.224,C,39910
27,14,2011-09-23,22176.58,False,63.61,3.899,,,,,,140.32725,7.85,A,204184
44,12,2011-08-12,55.0,False,75.95,3.606,,,,,,129.2015806,6.56,C,39910
43,95,2011-09-23,68598.29,False,78.98,3.467,,,,,,208.1642143,10.641,C,41062
27,3,2010-09-10,36009.87,True,70.38,2.837,,,,,,136.6212085,7.982,A,204184
44,11,2010-09-10,569.74,True,65.74,2.87,,,,,,126.1145806,7.804,C,39910
27,83,2010-11-12,8682.07,False,45.9,3.065,,,,,,136.8349032,8.021,A,204184
32,46,2010-04-09,23903.1,False,44.88,2.75,,,,,,189.6901012,8.963,A,203007
1,1,2010-11-12,19549.39,False,59.61,2.728,,,,,,212.003944,7.838,A,151315
29,29,2012-02-03,4630.84,False,40.58,3.633,23656.27,2347.13,110.26,11641.23,2548.96,137.0632581,8.988,B,93638
37,6,2010-06-18,164.52,False,84.37,2.637,,,,,,210.2108417,8.464,C,39910
9,3,2011-01-07,9553.27,False,41.82,2.976,,,,,,214.9234729,6.416,B,125833
4,92,2011-01-21,161760.0,False,38.34,3.017,,,,,,127.4404839,6.51,A,205863
36,1,2010-07-23,1623.4,False,82.6,2.542,,,,,,209.9958663,8.36,A,39910
34,99,2012-08-10,50.05,False,78.26,3.476,9297.06,12.0,8.3,4250.64,2103.48,130.7561613,9.285,A,158114
11,30,2011-01-07,4539.08,False,54.43,2.976,,,,,,214.6955104,7.551,A,207499
36,26,2012-02-24,161.29,False,62.21,3.55,90.73,171.14,,,872.76,219.3244636,7.244,A,39910
25,94,2012-08-31,4871.47,False,68.55,3.867,11407.22,15.4,68.64,3827.68,2540.33,215.0878309,7.28,B,128107
8,17,2012-06-22,6797.05,False,78.85,3.346,5146.44,124.95,2.97,1409.95,3956.16,225.3558843,5.679,A,155078
25,12,2011-07-22,3263.41,False,78.1,3.811,,,,,,208.5937018,7.274,B,128107
44,83,2011-04-22,820.82,False,47.55,3.655,,,,,,128.9553,6.906,C,39910
22,59,2012-03-30,253.61,False,46.4,3.921,11628.21,29.6,3.59,1653.46,3327.97,141.6990864,7.503,B,119557
16,29,2012-04-20,1128.06,False,43.61,3.936,2479.18,582.08,22.92,558.25,1659.22,197.7227385,6.169,B,57197
21,67,2010-06-25,7311.88,False,87.01,2.653,,,,,,210.9950134,8.2,B,140167
18,1,2012-03-30,31605.09,False,45.35,3.921,13122.32,267.64,6.93,657.56,2566.75,137.7261935,8.075,B,120653
24,7,2011-07-22,28245.17,False,79.29,3.972,,,,,,135.8738387,8.358,A,203819
16,38,2011-10-14,59843.83,False,39.97,3.491,,,,,,195.0261012,6.232,B,57197
31,41,2010-10-22,1593.0,False,70.72,2.725,,,,,,211.5187208,8.163,A,203750
18,93,2010-08-20,983.1,False,71.76,2.796,,,,,,132.6616129,9.342,B,120653
4,12,2010-04-30,8605.58,False,53.04,2.787,,,,,,126.3805667,7.896,A,205863
13,48,2011-12-23,4180.99,False,24.76,3.186,686.24,193.26,2971.53,239.78,3567.03,129.9845484,6.392,A,219622
24,31,2011-01-21,1932.09,False,23.69,3.391,,,,,,133.0285161,8.252,A,203819
10,1,2012-03-16,34745.1,False,62.11,4.273,3977.45,-10.5,6.03,1928.5,2273.92,130.8261935,7.545,B,126512
37,31,2012-10-05,685.85,False,73.57,3.617,126.94,,2.02,,1451.99,221.8533396,6.228,C,39910
5,28,2012-09-21,156.05,False,71.09,3.721,3033.26,5.73,1.1,83.82,4579.05,223.3737593,5.603,B,34875
34,65,2011-12-30,26643.97,True,28.84,3.119,3312.59,21909.93,210.22,146.1,3299.3,130.0710323,10.148,A,158114
39,49,2011-04-22,7594.61,False,74.98,3.807,,,,,,214.1921572,8.3,A,184109
6,71,2012-03-09,4422.62,False,57.89,3.669,7731.19,445.6,4.19,446.42,5729.67,222.6650998,6.132,A,202505
7,92,2010-06-11,17466.23,False,63.59,2.684,,,,,,189.4000734,8.963,B,70713
34,23,2010-04-02,11476.03,False,50.07,2.74,,,,,,126.6034839,9.593,A,158114
28,81,2010-07-23,20055.84,False,99.22,3.112,,,,,,126.1283548,14.18,A,206302
22,51,2010-04-02,29.28,False,44.96,2.826,,,,,,135.7464988,8.348,B,119557
7,25,2011-10-28,6259.19,False,28.82,3.55,,,,,,195.3318977,8.513,B,70713
36,42,2012-02-24,66.48,False,62.21,3.55,90.73,171.14,,,872.76,219.3244636,7.244,A,39910
22,60,2010-07-30,343.2,False,76.35,2.792,,,,,,136.4554021,8.433,B,119557
8,5,2010-11-05,24076.6,False,55.76,2.689,,,,,,215.323,6.433,A,155078
16,80,2012-09-07,661.53,True,60.09,3.596,2291.22,-9.98,37.43,411.53,1576.74,198.0950484,6.061,B,57197
44,1,2012-08-31,7977.82,False,79.18,3.624,356.47,,39.11,,795.72,130.8853548,5.407,C,39910
17,58,2011-07-29,460.0,False,68.59,3.574,,,,,,129.1677097,6.745,B,93188
23,32,2011-07-22,11534.53,False,76.74,3.882,,,,,,135.8738387,4.584,B,114533
32,37,2011-05-27,2528.1,False,55.13,3.795,,,,,,192.8365651,8.595,A,203007
24,96,2012-01-20,10869.79,False,25.73,3.705,2809.05,7169.67,171.45,730.64,3663.25,136.8564194,8.659,A,203819
6,96,2011-08-19,30214.38,False,89.26,3.554,,,,,,217.2069662,6.925,A,202505
30,93,2011-02-11,23931.65,True,34.61,3.022,,,,,,212.5928624,8.028,C,42988
11,58,2010-05-14,1895.0,False,77.64,2.854,,,,,,213.6196139,7.343,A,207499
24,20,2011-12-02,4329.17,False,47.21,3.666,4825.79,126.88,1601.23,6002.36,19966.73,136.4909333,8.454,A,203819
5,3,2011-07-29,4687.21,False,89.42,3.682,,,,,,216.0464364,6.529,B,34875
39,72,2011-10-14,40114.98,False,73.79,3.274,,,,,,216.0885258,7.716,A,184109
21,5,2010-04-09,13943.42,False,65.74,2.77,,,,,,210.2831653,8.2,B,140167
18,29,2012-02-10,12424.58,True,32.83,3.655,36778.65,4105.7,222.56,16024.01,8840.68,137.1666774,8.075,B,120653
31,40,2010-04-30,56298.07,False,66.93,2.78,,,,,,210.0505833,8.2,A,203750
40,42,2012-08-17,4631.53,False,69.41,3.84,3810.18,27.3,1.02,181.12,6417.42,138.1857097,4.156,A,155083
33,22,2012-01-13,53.64,False,54.61,3.477,370.06,70.73,7.02,,671.89,130.244,7.603,A,39690
15,67,2010-05-07,12689.81,False,63.16,3.095,,,,,,132.1062,8.185,B,123737
31,33,2012-04-27,3689.28,False,69.21,3.814,2973.44,-0.91,10.16,542.5,9196.82,221.255812,6.891,A,203750
3,46,2011-01-14,4376.05,False,44.76,2.983,,,,,,214.7470729,7.551,B,37392
3,67,2012-09-07,1220.47,True,84.99,3.73,2266.83,19.0,8.31,419.87,926.86,225.9660263,6.334,B,37392
4,83,2011-12-30,6396.1,True,36.89,3.119,3496.13,72413.71,399.77,776.26,5012.53,130.0710323,5.143,A,205863
2,34,2012-04-06,19913.85,False,68.43,3.891,12132.59,1.3,32.58,4874.69,5535.13,221.0737638,6.891,A,202307
9,49,2012-03-30,26.85,False,67.87,3.845,3669.95,15.98,,69.02,2049.16,225.107867,5.667,B,125833
18,55,2011-05-13,7069.98,False,58.48,4.095,,,,,,134.593,8.975,B,120653
20,59,2010-04-09,1495.65,False,65.1,2.869,,,,,,203.8488134,7.856,A,203742
8,27,2011-06-17,516.1,False,84.73,3.637,,,,,,218.4021448,6.297,A,155078
21,1,2012-07-27,10630.35,False,88.09,3.407,7903.89,12.92,3.43,10055.75,4183.82,221.5785461,6.565,B,140167
19,2,2011-09-02,59970.83,False,69.27,3.879,,,,,,136.2440968,7.806,A,203819
37,60,2012-06-22,657.0,False,80.4,3.346,277.33,,,,1269.26,220.4886472,6.989,C,39910
4,33,2012-10-19,11620.06,False,64.46,3.61,6313.84,,15.05,2421.08,5885.12,131.1499677,3.879,A,205863
45,32,2010-11-12,3108.99,False,46.14,2.931,,,,,,182.9916129,8.724,B,118221
39,72,2011-12-02,56159.4,False,53.14,3.172,2966.71,59.47,2100.01,3614.81,18646.29,217.4229206,7.716,A,184109
18,31,2011-06-17,3422.24,False,63.23,3.873,,,,,,135.0837333,8.975,B,120653
9,96,2010-05-28,4189.43,False,77.12,2.759,,,,,,214.4328505,6.384,B,125833
17,85,2011-04-01,3408.22,False,39.38,3.487,,,,,,128.7199355,6.774,B,93188
24,21,2012-08-31,6620.14,False,71.18,4.026,34000.98,79.5,69.24,8772.12,4937.68,138.3771935,8.953,A,203819
26,55,2012-04-13,6406.04,False,36.9,4.025,3766.78,2941.14,24.34,1103.96,2536.7,137.868,7.489,A,152513
1,5,2010-06-11,21817.36,False,80.43,2.668,,,,,,211.4560951,7.808,A,151315
3,38,2011-01-21,116346.49,False,50.74,3.016,,,,,,215.1268275,7.551,B,37392
45,24,2010-10-08,7367.31,False,56.49,2.764,,,,,,182.7640032,8.724,B,118221
25,20,2011-09-16,3390.28,False,62.05,3.742,,,,,,209.1893892,7.274,B,128107
21,80,2012-06-08,31.92,False,79.47,3.452,7055.91,10.8,93.05,751.89,4570.78,221.3877467,6.891,B,140167
8,8,2012-09-21,27112.41,False,66.96,3.721,3913.12,5.73,2.28,,6984.96,226.3645848,5.401,A,155078
36,3,2010-12-31,187.62,True,52.88,2.949,,,,,,210.182398,8.476,A,39910
6,93,2012-09-14,43220.07,False,76.41,3.717,11072.87,22.0,6.01,3871.46,9997.93,224.2004678,5.668,A,202505
33,1,2012-09-21,2874.35,False,86.53,4.125,427.64,,,,392.74,131.0103333,7.147,A,39690
6,71,2011-09-09,6222.14,True,80.21,3.546,,,,,,217.3980304,6.925,A,202505
30,10,2010-12-24,203.98,False,51.29,2.886,,,,,,211.0646599,8.163,C,42988
25,24,2012-03-02,2383.43,False,36.01,3.816,14860.09,3050.12,21.38,12085.01,1327.97,213.6718127,6.961,B,128107
23,82,2012-09-07,24405.86,True,66.74,3.921,13578.43,91.22,85.23,1288.27,4827.11,138.4729355,4.156,B,114533
32,97,2010-09-03,17216.98,False,70.2,2.773,,,,,,190.3621607,9.017,A,203007
21,97,2012-01-06,3237.52,False,48.1,3.157,2211.62,28369.34,7.74,753.62,3371.85,219.355063,7.057,B,140167
